orderdetail_key,order_id,product_id,customer_id,employee_id,shipper_id,order_date_key,shipped_date_key,quantity,unit_price,discount,revenue,product_name,category_name,list_price,supplier_id,supplier_name,supplier_country,customer_name,customer_region,customer_country,latitude,longitude,order_date,order_year,order_month,order_quarter,order_weekday,shipped_date,shipped_year,shipped_month,shipped_quarter,shipped_weekday,ship_delay_days
679,10506,70,39,9,2,19970415,19970502,14,15,0.1,189,Outback Lager,Beverages,15,7,Pavlova Ltd.,Australia,KÃ¶niglich Essen,NULL,Germany,51.165691,10.451526,1997-04-15 00:00:00.000,1997,4,2,2,1997-05-02 00:00:00.000,1997,5,2,5,87
680,10507,43,3,7,1,19970415,19970422,15,46,0.15,586.5,Ipoh Coffee,Beverages,46,20,Leka Trading,Singapore,Antonio Moreno TaquerÃ­a,NULL,Mexico,23.634501,-102.552784,1997-04-15 00:00:00.000,1997,4,2,2,1997-04-22 00:00:00.000,1997,4,2,2,7
681,10507,48,3,7,1,19970415,19970422,15,12.75,0.15,162.5625,Chocolade,Confections,12.75,22,Zaanse Snoepfabriek,Netherlands,Antonio Moreno TaquerÃ­a,NULL,Mexico,23.634501,-102.552784,1997-04-15 00:00:00.000,1997,4,2,2,1997-04-22 00:00:00.000,1997,4,2,2,7
682,10508,13,56,1,2,19970416,19970513,10,6,0,60,Konbu,Seafood,6,6,Mayumi's,Japan,Ottilies KÃ¤seladen,NULL,Germany,51.165691,10.451526,1997-04-16 00:00:00.000,1997,4,2,3,1997-05-13 00:00:00.000,1997,5,2,2,97
683,10508,39,56,1,2,19970416,19970513,10,18,0,180,Chartreuse verte,Beverages,18,18,Aux joyeux ecclÃ©siastiques,France,Ottilies KÃ¤seladen,NULL,Germany,51.165691,10.451526,1997-04-16 00:00:00.000,1997,4,2,3,1997-05-13 00:00:00.000,1997,5,2,2,97
684,10509,28,6,4,1,19970417,19970429,3,45.6,0,136.8,RÃ¶ssle Sauerkraut,Produce,45.6,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Blauer See Delikatessen,NULL,Germany,51.165691,10.451526,1997-04-17 00:00:00.000,1997,4,2,4,1997-04-29 00:00:00.000,1997,4,2,2,12
685,10510,29,71,6,3,19970418,19970428,36,123.79,0,4456.4400000000005,ThÃ¼ringer Rostbratwurst,Meat/Poultry,123.79,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-04-18 00:00:00.000,1997,4,2,5,1997-04-28 00:00:00.000,1997,4,2,1,10
686,10510,75,71,6,3,19970418,19970428,36,7.75,0.1,251.1,RhÃ¶nbrÃ¤u Klosterbier,Beverages,7.75,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-04-18 00:00:00.000,1997,4,2,5,1997-04-28 00:00:00.000,1997,4,2,1,10
687,10511,4,9,4,3,19970418,19970421,50,22,0.15,935,Chef Anton's Cajun Seasoning,Condiments,22,2,New Orleans Cajun Delights,United States,Bon app',NULL,France,46.227638,2.213749,1997-04-18 00:00:00.000,1997,4,2,5,1997-04-21 00:00:00.000,1997,4,2,1,3
688,10511,7,9,4,3,19970418,19970421,50,30,0.15,1275,Uncle Bob's Organic Dried Pears,Produce,30,3,Grandma Kelly's Homestead,United States,Bon app',NULL,France,46.227638,2.213749,1997-04-18 00:00:00.000,1997,4,2,5,1997-04-21 00:00:00.000,1997,4,2,1,3
688,10511,7,9,4,3,19970418,19970421,50,30,0.15,1275,Uncle Bob's Organic Dried Pears,Produce,33.1,3,Grandma Kelly's Homestead,United States,Bon app',NULL,France,46.227638,2.213749,1997-04-18 00:00:00.000,1997,4,2,5,1997-04-21 00:00:00.000,1997,4,2,1,3
689,10511,8,9,4,3,19970418,19970421,10,40,0.15,340,Northwoods Cranberry Sauce,Condiments,40,3,Grandma Kelly's Homestead,United States,Bon app',NULL,France,46.227638,2.213749,1997-04-18 00:00:00.000,1997,4,2,5,1997-04-21 00:00:00.000,1997,4,2,1,3
690,10512,24,21,7,2,19970421,19970424,10,4.5,0.15,38.25,GuaranÃ¡ FantÃ¡stica,Beverages,4.5,10,Refrescos Americanas LTDA,Brazil,Familia Arquibaldo,SP,Brazil,-14.235004,-51.92528,1997-04-21 00:00:00.000,1997,4,2,1,1997-04-24 00:00:00.000,1997,4,2,4,3
691,10512,46,21,7,2,19970421,19970424,9,12,0.15,91.8,Spegesild,Seafood,12,21,Lyngbysild,Denmark,Familia Arquibaldo,SP,Brazil,-14.235004,-51.92528,1997-04-21 00:00:00.000,1997,4,2,1,1997-04-24 00:00:00.000,1997,4,2,4,3
692,10512,47,21,7,2,19970421,19970424,6,9.5,0.15,48.449999999999996,Zaanse koeken,Confections,9.5,22,Zaanse Snoepfabriek,Netherlands,Familia Arquibaldo,SP,Brazil,-14.235004,-51.92528,1997-04-21 00:00:00.000,1997,4,2,1,1997-04-24 00:00:00.000,1997,4,2,4,3
693,10512,60,21,7,2,19970421,19970424,12,34,0.15,346.8,Camembert Pierrot,Dairy Products,34,28,Gai pÃ¢turage,France,Familia Arquibaldo,SP,Brazil,-14.235004,-51.92528,1997-04-21 00:00:00.000,1997,4,2,1,1997-04-24 00:00:00.000,1997,4,2,4,3
694,10513,21,86,7,1,19970422,19970428,40,10,0.2,320,Sir Rodney's Scones,Confections,10,8,Specialty Biscuits Ltd.,United Kingdom,Die Wandernde Kuh,NULL,Germany,51.165691,10.451526,1997-04-22 00:00:00.000,1997,4,2,2,1997-04-28 00:00:00.000,1997,4,2,1,6
695,10513,32,86,7,1,19970422,19970428,50,32,0.2,1280,Mascarpone Fabioli,Dairy Products,32,14,Formaggi Fortini s.r.l.,Italy,Die Wandernde Kuh,NULL,Germany,51.165691,10.451526,1997-04-22 00:00:00.000,1997,4,2,2,1997-04-28 00:00:00.000,1997,4,2,1,6
696,10513,61,86,7,1,19970422,19970428,15,28.5,0.2,342,Sirop d'Ã©rable,Condiments,28.5,29,ForÃªts d'Ã©rables,Canada,Die Wandernde Kuh,NULL,Germany,51.165691,10.451526,1997-04-22 00:00:00.000,1997,4,2,2,1997-04-28 00:00:00.000,1997,4,2,1,6
697,10514,20,20,3,2,19970422,19970516,39,81,0,3159,Sir Rodney's Marmalade,Confections,81,8,Specialty Biscuits Ltd.,United Kingdom,Ernst Handel,NULL,Austria,47.516231,14.550072,1997-04-22 00:00:00.000,1997,4,2,2,1997-05-16 00:00:00.000,1997,5,2,5,94
698,10514,28,20,3,2,19970422,19970516,35,45.6,0,1596,RÃ¶ssle Sauerkraut,Produce,45.6,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Ernst Handel,NULL,Austria,47.516231,14.550072,1997-04-22 00:00:00.000,1997,4,2,2,1997-05-16 00:00:00.000,1997,5,2,5,94
699,10514,56,20,3,2,19970422,19970516,70,38,0,2660,Gnocchi di nonna Alice,Grains/Cereals,38,26,Pasta Buttini s.r.l.,Italy,Ernst Handel,NULL,Austria,47.516231,14.550072,1997-04-22 00:00:00.000,1997,4,2,2,1997-05-16 00:00:00.000,1997,5,2,5,94
700,10514,65,20,3,2,19970422,19970516,39,21.05,0,820.95,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,2,New Orleans Cajun Delights,United States,Ernst Handel,NULL,Austria,47.516231,14.550072,1997-04-22 00:00:00.000,1997,4,2,2,1997-05-16 00:00:00.000,1997,5,2,5,94
701,10514,75,20,3,2,19970422,19970516,50,7.75,0,387.5,RhÃ¶nbrÃ¤u Klosterbier,Beverages,7.75,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Ernst Handel,NULL,Austria,47.516231,14.550072,1997-04-22 00:00:00.000,1997,4,2,2,1997-05-16 00:00:00.000,1997,5,2,5,94
702,10515,9,63,2,1,19970423,19970523,16,97,0.15,1319.2,Mishi Kobe Niku,Meat/Poultry,97,4,Tokyo Traders,Japan,QUICK-Stop,NULL,Germany,51.165691,10.451526,1997-04-23 00:00:00.000,1997,4,2,3,1997-05-23 00:00:00.000,1997,5,2,5,100
703,10515,16,63,2,1,19970423,19970523,50,17.45,0,872.5,Pavlova,Confections,17.45,7,Pavlova Ltd.,Australia,QUICK-Stop,NULL,Germany,51.165691,10.451526,1997-04-23 00:00:00.000,1997,4,2,3,1997-05-23 00:00:00.000,1997,5,2,5,100
704,10515,27,63,2,1,19970423,19970523,120,43.9,0,5268,Schoggi Schokolade,Confections,43.9,11,Heli SÃ¼ÃŸwaren GmbH & Co. KG,Germany,QUICK-Stop,NULL,Germany,51.165691,10.451526,1997-04-23 00:00:00.000,1997,4,2,3,1997-05-23 00:00:00.000,1997,5,2,5,100
705,10515,33,63,2,1,19970423,19970523,16,2.5,0.15,34,Geitost,Dairy Products,2.5,15,Norske Meierier,Norway,QUICK-Stop,NULL,Germany,51.165691,10.451526,1997-04-23 00:00:00.000,1997,4,2,3,1997-05-23 00:00:00.000,1997,5,2,5,100
706,10515,60,63,2,1,19970423,19970523,84,34,0.15,2427.6,Camembert Pierrot,Dairy Products,34,28,Gai pÃ¢turage,France,QUICK-Stop,NULL,Germany,51.165691,10.451526,1997-04-23 00:00:00.000,1997,4,2,3,1997-05-23 00:00:00.000,1997,5,2,5,100
707,10516,18,37,2,3,19970424,19970501,25,62.5,0.1,1406.25,Carnarvon Tigers,Seafood,62.5,7,Pavlova Ltd.,Australia,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1997-04-24 00:00:00.000,1997,4,2,4,1997-05-01 00:00:00.000,1997,5,2,4,77
708,10516,41,37,2,3,19970424,19970501,80,9.65,0.1,694.8000000000001,Jack's New England Clam Chowder,Seafood,9.65,19,New England Seafood Cannery,United States,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1997-04-24 00:00:00.000,1997,4,2,4,1997-05-01 00:00:00.000,1997,5,2,4,77
709,10516,42,37,2,3,19970424,19970501,20,14,0,280,Singaporean Hokkien Fried Mee,Grains/Cereals,14,20,Leka Trading,Singapore,Hungry Owl All-Night Grocers,Co. Cork,Republic of Ireland,53.41291,-8.24389,1997-04-24 00:00:00.000,1997,4,2,4,1997-05-01 00:00:00.000,1997,5,2,4,77
710,10517,52,53,3,3,19970424,19970429,6,7,0,42,Filo Mix,Grains/Cereals,7,24,G'day Mate,Australia,North/South,NULL,United Kingdom,55.378051,-3.435973,1997-04-24 00:00:00.000,1997,4,2,4,1997-04-29 00:00:00.000,1997,4,2,2,5
711,10517,59,53,3,3,19970424,19970429,4,55,0,220,Raclette Courdavault,Dairy Products,55,28,Gai pÃ¢turage,France,North/South,NULL,United Kingdom,55.378051,-3.435973,1997-04-24 00:00:00.000,1997,4,2,4,1997-04-29 00:00:00.000,1997,4,2,2,5
712,10517,70,53,3,3,19970424,19970429,6,15,0,90,Outback Lager,Beverages,15,7,Pavlova Ltd.,Australia,North/South,NULL,United Kingdom,55.378051,-3.435973,1997-04-24 00:00:00.000,1997,4,2,4,1997-04-29 00:00:00.000,1997,4,2,2,5
713,10518,24,80,4,2,19970425,19970505,5,4.5,0,22.5,GuaranÃ¡ FantÃ¡stica,Beverages,4.5,10,Refrescos Americanas LTDA,Brazil,Tortuga Restaurante,NULL,Mexico,23.634501,-102.552784,1997-04-25 00:00:00.000,1997,4,2,5,1997-05-05 00:00:00.000,1997,5,2,1,80
714,10518,38,80,4,2,19970425,19970505,15,263.5,0,3952.5,CÃ´te de Blaye,Beverages,263.5,18,Aux joyeux ecclÃ©siastiques,France,Tortuga Restaurante,NULL,Mexico,23.634501,-102.552784,1997-04-25 00:00:00.000,1997,4,2,5,1997-05-05 00:00:00.000,1997,5,2,1,80
715,10518,44,80,4,2,19970425,19970505,9,19.45,0,175.04999999999998,Gula Malacca,Condiments,19.45,20,Leka Trading,Singapore,Tortuga Restaurante,NULL,Mexico,23.634501,-102.552784,1997-04-25 00:00:00.000,1997,4,2,5,1997-05-05 00:00:00.000,1997,5,2,1,80
716,10519,10,14,6,3,19970428,19970501,16,31,0.05,471.2,Ikura,Seafood,31,4,Tokyo Traders,Japan,Chop-suey Chinese,NULL,Switzerland,46.818188,8.227512,1997-04-28 00:00:00.000,1997,4,2,1,1997-05-01 00:00:00.000,1997,5,2,4,73
717,10519,56,14,6,3,19970428,19970501,40,38,0,1520,Gnocchi di nonna Alice,Grains/Cereals,38,26,Pasta Buttini s.r.l.,Italy,Chop-suey Chinese,NULL,Switzerland,46.818188,8.227512,1997-04-28 00:00:00.000,1997,4,2,1,1997-05-01 00:00:00.000,1997,5,2,4,73
718,10519,60,14,6,3,19970428,19970501,10,34,0.05,323,Camembert Pierrot,Dairy Products,34,28,Gai pÃ¢turage,France,Chop-suey Chinese,NULL,Switzerland,46.818188,8.227512,1997-04-28 00:00:00.000,1997,4,2,1,1997-05-01 00:00:00.000,1997,5,2,4,73
719,10520,24,70,7,1,19970429,19970501,8,4.5,0,36,GuaranÃ¡ FantÃ¡stica,Beverages,4.5,10,Refrescos Americanas LTDA,Brazil,SantÃ© Gourmet,NULL,Norway,60.472024,8.468946,1997-04-29 00:00:00.000,1997,4,2,2,1997-05-01 00:00:00.000,1997,5,2,4,72
720,10520,53,70,7,1,19970429,19970501,5,32.8,0,164,Perth Pasties,Meat/Poultry,32.8,24,G'day Mate,Australia,SantÃ© Gourmet,NULL,Norway,60.472024,8.468946,1997-04-29 00:00:00.000,1997,4,2,2,1997-05-01 00:00:00.000,1997,5,2,4,72
721,10521,35,12,8,2,19970429,19970502,3,18,0,54,Steeleye Stout,Beverages,18,16,Bigfoot Breweries,United States,Cactus Comidas para llevar,NULL,Argentina,-38.416097,-63.616672,1997-04-29 00:00:00.000,1997,4,2,2,1997-05-02 00:00:00.000,1997,5,2,5,73
722,10521,41,12,8,2,19970429,19970502,10,9.65,0,96.5,Jack's New England Clam Chowder,Seafood,9.65,19,New England Seafood Cannery,United States,Cactus Comidas para llevar,NULL,Argentina,-38.416097,-63.616672,1997-04-29 00:00:00.000,1997,4,2,2,1997-05-02 00:00:00.000,1997,5,2,5,73
723,10521,68,12,8,2,19970429,19970502,6,12.5,0,75,Scottish Longbreads,Confections,12.5,8,Specialty Biscuits Ltd.,United Kingdom,Cactus Comidas para llevar,NULL,Argentina,-38.416097,-63.616672,1997-04-29 00:00:00.000,1997,4,2,2,1997-05-02 00:00:00.000,1997,5,2,5,73
724,10522,1,44,4,1,19970430,19970506,40,18,0.2,576,Chai,Beverages,18,1,Exotic Liquids,United Kingdom,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1997-04-30 00:00:00.000,1997,4,2,3,1997-05-06 00:00:00.000,1997,5,2,2,76
725,10522,8,44,4,1,19970430,19970506,24,40,0,960,Northwoods Cranberry Sauce,Condiments,40,3,Grandma Kelly's Homestead,United States,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1997-04-30 00:00:00.000,1997,4,2,3,1997-05-06 00:00:00.000,1997,5,2,2,76
726,10522,30,44,4,1,19970430,19970506,20,25.89,0.2,414.24,Nord-Ost Matjeshering,Seafood,25.89,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Germany,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1997-04-30 00:00:00.000,1997,4,2,3,1997-05-06 00:00:00.000,1997,5,2,2,76
727,10522,40,44,4,1,19970430,19970506,25,18.4,0.2,368,Boston Crab Meat,Seafood,18.4,19,New England Seafood Cannery,United States,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1997-04-30 00:00:00.000,1997,4,2,3,1997-05-06 00:00:00.000,1997,5,2,2,76
728,10523,17,72,7,2,19970501,19970530,25,39,0.1,877.5,Alice Mutton,Meat/Poultry,39,7,Pavlova Ltd.,Australia,Seven Seas Imports,NULL,United Kingdom,55.378051,-3.435973,1997-05-01 00:00:00.000,1997,5,2,4,1997-05-30 00:00:00.000,1997,5,2,5,29
729,10523,20,72,7,2,19970501,19970530,15,81,0.1,1093.5,Sir Rodney's Marmalade,Confections,81,8,Specialty Biscuits Ltd.,United Kingdom,Seven Seas Imports,NULL,United Kingdom,55.378051,-3.435973,1997-05-01 00:00:00.000,1997,5,2,4,1997-05-30 00:00:00.000,1997,5,2,5,29
730,10523,37,72,7,2,19970501,19970530,18,26,0.1,421.2,Gravad lax,Seafood,26,17,Svensk SjÃ¶fÃ¶da AB,Sweden,Seven Seas Imports,NULL,United Kingdom,55.378051,-3.435973,1997-05-01 00:00:00.000,1997,5,2,4,1997-05-30 00:00:00.000,1997,5,2,5,29
731,10523,41,72,7,2,19970501,19970530,6,9.65,0.1,52.11000000000001,Jack's New England Clam Chowder,Seafood,9.65,19,New England Seafood Cannery,United States,Seven Seas Imports,NULL,United Kingdom,55.378051,-3.435973,1997-05-01 00:00:00.000,1997,5,2,4,1997-05-30 00:00:00.000,1997,5,2,5,29
732,10524,10,5,1,2,19970501,19970507,2,31,0,62,Ikura,Seafood,31,4,Tokyo Traders,Japan,Berglunds snabbkÃ¶p,NULL,Sweden,60.128161,18.643501,1997-05-01 00:00:00.000,1997,5,2,4,1997-05-07 00:00:00.000,1997,5,2,3,6
733,10524,30,5,1,2,19970501,19970507,10,25.89,0,258.9,Nord-Ost Matjeshering,Seafood,25.89,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Germany,Berglunds snabbkÃ¶p,NULL,Sweden,60.128161,18.643501,1997-05-01 00:00:00.000,1997,5,2,4,1997-05-07 00:00:00.000,1997,5,2,3,6
734,10524,43,5,1,2,19970501,19970507,60,46,0,2760,Ipoh Coffee,Beverages,46,20,Leka Trading,Singapore,Berglunds snabbkÃ¶p,NULL,Sweden,60.128161,18.643501,1997-05-01 00:00:00.000,1997,5,2,4,1997-05-07 00:00:00.000,1997,5,2,3,6
735,10524,54,5,1,2,19970501,19970507,15,7.45,0,111.75,TourtiÃ¨re,Meat/Poultry,7.45,25,Ma Maison,Canada,Berglunds snabbkÃ¶p,NULL,Sweden,60.128161,18.643501,1997-05-01 00:00:00.000,1997,5,2,4,1997-05-07 00:00:00.000,1997,5,2,3,6
736,10525,36,9,1,2,19970502,19970523,30,19,0,570,Inlagd Sill,Seafood,19,17,Svensk SjÃ¶fÃ¶da AB,Sweden,Bon app',NULL,France,46.227638,2.213749,1997-05-02 00:00:00.000,1997,5,2,5,1997-05-23 00:00:00.000,1997,5,2,5,21
737,10525,40,9,1,2,19970502,19970523,15,18.4,0.1,248.4,Boston Crab Meat,Seafood,18.4,19,New England Seafood Cannery,United States,Bon app',NULL,France,46.227638,2.213749,1997-05-02 00:00:00.000,1997,5,2,5,1997-05-23 00:00:00.000,1997,5,2,5,21
738,10526,1,87,4,2,19970505,19970515,8,18,0.15,122.39999999999999,Chai,Beverages,18,1,Exotic Liquids,United Kingdom,Wartian Herkku,NULL,Finland,61.92411,25.748151,1997-05-05 00:00:00.000,1997,5,2,1,1997-05-15 00:00:00.000,1997,5,2,4,10
739,10526,13,87,4,2,19970505,19970515,10,6,0,60,Konbu,Seafood,6,6,Mayumi's,Japan,Wartian Herkku,NULL,Finland,61.92411,25.748151,1997-05-05 00:00:00.000,1997,5,2,1,1997-05-15 00:00:00.000,1997,5,2,4,10
740,10526,56,87,4,2,19970505,19970515,30,38,0.15,969,Gnocchi di nonna Alice,Grains/Cereals,38,26,Pasta Buttini s.r.l.,Italy,Wartian Herkku,NULL,Finland,61.92411,25.748151,1997-05-05 00:00:00.000,1997,5,2,1,1997-05-15 00:00:00.000,1997,5,2,4,10
741,10527,4,63,7,1,19970505,19970507,50,22,0.1,990,Chef Anton's Cajun Seasoning,Condiments,22,2,New Orleans Cajun Delights,United States,QUICK-Stop,NULL,Germany,51.165691,10.451526,1997-05-05 00:00:00.000,1997,5,2,1,1997-05-07 00:00:00.000,1997,5,2,3,2
742,10527,36,63,7,1,19970505,19970507,30,19,0.1,513,Inlagd Sill,Seafood,19,17,Svensk SjÃ¶fÃ¶da AB,Sweden,QUICK-Stop,NULL,Germany,51.165691,10.451526,1997-05-05 00:00:00.000,1997,5,2,1,1997-05-07 00:00:00.000,1997,5,2,3,2
743,10528,11,32,6,2,19970506,19970509,3,21,0,63,Queso Cabrales,Dairy Products,21,5,Cooperativa de Quesos 'Las Cabras',Spain,Great Lakes Food Market,OR,United States,37.09024,-95.712891,1997-05-06 00:00:00.000,1997,5,2,2,1997-05-09 00:00:00.000,1997,5,2,5,3
744,10528,33,32,6,2,19970506,19970509,8,2.5,0.2,16,Geitost,Dairy Products,2.5,15,Norske Meierier,Norway,Great Lakes Food Market,OR,United States,37.09024,-95.712891,1997-05-06 00:00:00.000,1997,5,2,2,1997-05-09 00:00:00.000,1997,5,2,5,3
745,10528,72,32,6,2,19970506,19970509,9,34.8,0,313.2,Mozzarella di Giovanni,Dairy Products,34.8,14,Formaggi Fortini s.r.l.,Italy,Great Lakes Food Market,OR,United States,37.09024,-95.712891,1997-05-06 00:00:00.000,1997,5,2,2,1997-05-09 00:00:00.000,1997,5,2,5,3
746,10529,55,50,5,2,19970507,19970509,14,24,0,336,PÃ¢tÃ© chinois,Meat/Poultry,24,25,Ma Maison,Canada,Maison Dewey,NULL,Belgium,50.503887,4.469936,1997-05-07 00:00:00.000,1997,5,2,3,1997-05-09 00:00:00.000,1997,5,2,5,2
747,10529,68,50,5,2,19970507,19970509,20,12.5,0,250,Scottish Longbreads,Confections,12.5,8,Specialty Biscuits Ltd.,United Kingdom,Maison Dewey,NULL,Belgium,50.503887,4.469936,1997-05-07 00:00:00.000,1997,5,2,3,1997-05-09 00:00:00.000,1997,5,2,5,2
748,10529,69,50,5,2,19970507,19970509,10,36,0,360,Gudbrandsdalsost,Dairy Products,36,15,Norske Meierier,Norway,Maison Dewey,NULL,Belgium,50.503887,4.469936,1997-05-07 00:00:00.000,1997,5,2,3,1997-05-09 00:00:00.000,1997,5,2,5,2
749,10530,17,59,3,2,19970508,19970512,40,39,0,1560,Alice Mutton,Meat/Poultry,39,7,Pavlova Ltd.,Australia,Piccolo und mehr,NULL,Austria,47.516231,14.550072,1997-05-08 00:00:00.000,1997,5,2,4,1997-05-12 00:00:00.000,1997,5,2,1,4
750,10530,43,59,3,2,19970508,19970512,25,46,0,1150,Ipoh Coffee,Beverages,46,20,Leka Trading,Singapore,Piccolo und mehr,NULL,Austria,47.516231,14.550072,1997-05-08 00:00:00.000,1997,5,2,4,1997-05-12 00:00:00.000,1997,5,2,1,4
751,10530,61,59,3,2,19970508,19970512,20,28.5,0,570,Sirop d'Ã©rable,Condiments,28.5,29,ForÃªts d'Ã©rables,Canada,Piccolo und mehr,NULL,Austria,47.516231,14.550072,1997-05-08 00:00:00.000,1997,5,2,4,1997-05-12 00:00:00.000,1997,5,2,1,4
752,10530,76,59,3,2,19970508,19970512,50,18,0,900,LakkalikÃ¶Ã¶ri,Beverages,18,23,Karkki Oy,Finland,Piccolo und mehr,NULL,Austria,47.516231,14.550072,1997-05-08 00:00:00.000,1997,5,2,4,1997-05-12 00:00:00.000,1997,5,2,1,4
753,10531,59,54,7,1,19970508,19970519,2,55,0,110,Raclette Courdavault,Dairy Products,55,28,Gai pÃ¢turage,France,OcÃ©ano AtlÃ¡ntico Ltda.,NULL,Argentina,-38.416097,-63.616672,1997-05-08 00:00:00.000,1997,5,2,4,1997-05-19 00:00:00.000,1997,5,2,1,11
754,10532,30,19,7,3,19970509,19970512,15,25.89,0,388.35,Nord-Ost Matjeshering,Seafood,25.89,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Germany,Eastern Connection,NULL,United Kingdom,55.378051,-3.435973,1997-05-09 00:00:00.000,1997,5,2,5,1997-05-12 00:00:00.000,1997,5,2,1,3
755,10532,66,19,7,3,19970509,19970512,24,17,0,408,Louisiana Hot Spiced Okra,Condiments,17,2,New Orleans Cajun Delights,United States,Eastern Connection,NULL,United Kingdom,55.378051,-3.435973,1997-05-09 00:00:00.000,1997,5,2,5,1997-05-12 00:00:00.000,1997,5,2,1,3
756,10533,4,24,8,1,19970512,19970522,50,22,0.05,1045,Chef Anton's Cajun Seasoning,Condiments,22,2,New Orleans Cajun Delights,United States,Folk och fÃ¤ HB,NULL,Sweden,60.128161,18.643501,1997-05-12 00:00:00.000,1997,5,2,1,1997-05-22 00:00:00.000,1997,5,2,4,10
757,10533,72,24,8,1,19970512,19970522,24,34.8,0,835.1999999999999,Mozzarella di Giovanni,Dairy Products,34.8,14,Formaggi Fortini s.r.l.,Italy,Folk och fÃ¤ HB,NULL,Sweden,60.128161,18.643501,1997-05-12 00:00:00.000,1997,5,2,1,1997-05-22 00:00:00.000,1997,5,2,4,10
758,10533,73,24,8,1,19970512,19970522,24,15,0.05,342,RÃ¶d Kaviar,Seafood,15,17,Svensk SjÃ¶fÃ¶da AB,Sweden,Folk och fÃ¤ HB,NULL,Sweden,60.128161,18.643501,1997-05-12 00:00:00.000,1997,5,2,1,1997-05-22 00:00:00.000,1997,5,2,4,10
759,10534,30,44,8,2,19970512,19970514,10,25.89,0,258.9,Nord-Ost Matjeshering,Seafood,25.89,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Germany,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1997-05-12 00:00:00.000,1997,5,2,1,1997-05-14 00:00:00.000,1997,5,2,3,2
760,10534,40,44,8,2,19970512,19970514,10,18.4,0.2,147.20000000000002,Boston Crab Meat,Seafood,18.4,19,New England Seafood Cannery,United States,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1997-05-12 00:00:00.000,1997,5,2,1,1997-05-14 00:00:00.000,1997,5,2,3,2
761,10534,54,44,8,2,19970512,19970514,10,7.45,0.2,59.6,TourtiÃ¨re,Meat/Poultry,7.45,25,Ma Maison,Canada,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1997-05-12 00:00:00.000,1997,5,2,1,1997-05-14 00:00:00.000,1997,5,2,3,2
762,10535,11,3,4,1,19970513,19970521,50,21,0.1,945,Queso Cabrales,Dairy Products,21,5,Cooperativa de Quesos 'Las Cabras',Spain,Antonio Moreno TaquerÃ­a,NULL,Mexico,23.634501,-102.552784,1997-05-13 00:00:00.000,1997,5,2,2,1997-05-21 00:00:00.000,1997,5,2,3,8
763,10535,40,3,4,1,19970513,19970521,10,18.4,0.1,165.6,Boston Crab Meat,Seafood,18.4,19,New England Seafood Cannery,United States,Antonio Moreno TaquerÃ­a,NULL,Mexico,23.634501,-102.552784,1997-05-13 00:00:00.000,1997,5,2,2,1997-05-21 00:00:00.000,1997,5,2,3,8
764,10535,57,3,4,1,19970513,19970521,5,19.5,0.1,87.75,Ravioli Angelo,Grains/Cereals,19.5,26,Pasta Buttini s.r.l.,Italy,Antonio Moreno TaquerÃ­a,NULL,Mexico,23.634501,-102.552784,1997-05-13 00:00:00.000,1997,5,2,2,1997-05-21 00:00:00.000,1997,5,2,3,8
765,10535,59,3,4,1,19970513,19970521,15,55,0.1,742.5,Raclette Courdavault,Dairy Products,55,28,Gai pÃ¢turage,France,Antonio Moreno TaquerÃ­a,NULL,Mexico,23.634501,-102.552784,1997-05-13 00:00:00.000,1997,5,2,2,1997-05-21 00:00:00.000,1997,5,2,3,8
766,10536,12,44,3,2,19970514,19970606,15,38,0.25,427.5,Queso Manchego La Pastora,Dairy Products,38,5,Cooperativa de Quesos 'Las Cabras',Spain,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1997-05-14 00:00:00.000,1997,5,2,3,1997-06-06 00:00:00.000,1997,6,2,5,92
766,10536,12,44,3,2,19970514,19970606,15,38,0.25,427.5,Queso Manchego La Pastora,Dairy Products,41.2,5,Cooperativa de Quesos 'Las Cabras',Spain,Lehmanns Marktstand,NULL,Germany,51.165691,10.451526,1997-05-14 00:00:00.000,1997,5,2,3,1997-06-06 00:00:00.000,1997,6,2,5,92
